,MONTH,HS_CODE,PRODUCT_NAME,TRADE_PARTNER_CODE,TRADE_PARTNER_NAME,TRADE_METHOD_CODE,TRADE_METHOD_NAME,ORIGIN_CODE,ORIGIN_NAME,QUANTITY,QUANTITY_UNIT,WEIGHT,WEIGHT_UNIT,TRADE_VALUE,AVG_UNIT_PRICE,GEO_LOCATION
7944,2022-02-28,84717011,固态硬盘(SSD),502,U.S.,10,General trade,32,Jiangsu,265,PCS,17,KG,14466,54.58867924528302,"32.0603° N, 118.7969° E"
7945,2022-02-28,84717011,固态硬盘(SSD),502,U.S.,10,General trade,33,Zhejiang,17590,PCS,748,KG,412825,23.469300739056283,"29.1416° N, 119.7889° E"
7946,2022-02-28,84717011,固态硬盘(SSD),502,U.S.,10,General trade,35,Fujian,35,PCS,4,KG,24024,686.4,"26.0789° N, 119.3062° E"
7947,2022-02-28,84717011,固态硬盘(SSD),502,U.S.,10,General trade,36,Jiangxi,30,PCS,1,KG,11410,380.3333333333333,"27.6140° N, 115.7221° E"
7948,2022-02-28,84717011,固态硬盘(SSD),502,U.S.,10,General trade,37,Shandong,167,PCS,30,KG,55867,334.5329341317365,"36.0671° N, 119.3219° E"
7949,2022-02-28,84717011,固态硬盘(SSD),502,U.S.,10,General trade,42,Hubei,1301,PCS,305,KG,19265,14.807840122982322,"30.9756° N, 112.2707° E"
7950,2022-02-28,84717011,固态硬盘(SSD),502,U.S.,10,General trade,44,Guangdong,4237,PCS,214,KG,208964,49.318857682322395,"23.3790° N, 113.7633° E"
7951,2022-02-28,84717011,固态硬盘(SSD),502,U.S.,14,Processing trade with incoming materials,32,Jiangsu,273,PCS,13,KG,313830,1149.5604395604396,"32.0603° N, 118.7969° E"
7952,2022-02-28,84717011,固态硬盘(SSD),502,U.S.,15,Import processing trade,31,Shanghai,175785,PCS,14871,KG,15603252,88.7632733168359,"31.2304° N, 121.4737° E"
7953,2022-02-28,84717011,固态硬盘(SSD),502,U.S.,15,Import processing trade,32,Jiangsu,5970,PCS,466,KG,919467,154.01457286432162,"32.0603° N, 118.7969° E"
7954,2022-02-28,84717011,固态硬盘(SSD),502,U.S.,15,Import processing trade,34,Anhui,16,PCS,0,KG,1385,86.5625,"31.8257° N, 117.2264° E"
7955,2022-02-28,84717011,固态硬盘(SSD),502,U.S.,15,Import processing trade,44,Guangdong,123,PCS,18,KG,188366,1531.4308943089432,"23.3790° N, 113.7633° E"
7956,2022-02-28,84717011,固态硬盘(SSD),502,U.S.,15,Import processing trade,50,Chongqing,638,PCS,9,KG,42040,65.8934169278997,"29.4316° N, 106.9123° E"
7957,2022-02-28,84717011,固态硬盘(SSD),502,U.S.,33,Inbound and outbound goods in bonded supervision places,11,Beijing,1,PCS,0,KG,672,672.0,"39.9042° N, 116.4074° E"
7958,2022-02-28,84717011,固态硬盘(SSD),502,U.S.,33,Inbound and outbound goods in bonded supervision places,31,Shanghai,1,PCS,0,KG,133,133.0,"31.2304° N, 121.4737° E"
7959,2022-02-28,84717011,固态硬盘(SSD),502,U.S.,33,Inbound and outbound goods in bonded supervision places,44,Guangdong,11107,PCS,333,KG,240224,21.628162420095435,"23.3790° N, 113.7633° E"
7960,2022-02-28,84717011,固态硬盘(SSD),502,U.S.,34,Logistics goods in areas under special customs supervision,31,Shanghai,138242,PCS,10960,KG,88273468,638.5430476989627,"31.2304° N, 121.4737° E"
7961,2022-02-28,84717011,固态硬盘(SSD),502,U.S.,34,Logistics goods in areas under special customs supervision,32,Jiangsu,298470,PCS,12739,KG,28810881,96.52856568499347,"32.0603° N, 118.7969° E"
7962,2022-02-28,84717011,固态硬盘(SSD),502,U.S.,34,Logistics goods in areas under special customs supervision,33,Zhejiang,5,PCS,0,KG,186,37.2,"29.1416° N, 119.7889° E"
7963,2022-02-28,84717011,固态硬盘(SSD),502,U.S.,34,Logistics goods in areas under special customs supervision,50,Chongqing,16853,PCS,156,KG,801659,47.567732747878715,"29.4316° N, 106.9123° E"
7964,2022-02-28,84717011,固态硬盘(SSD),502,U.S.,34,Logistics goods in areas under special customs supervision,51,Sichuan,16,PCS,0,KG,1469,91.8125,"30.2638° N, 102.8055° E"
7965,2022-02-28,84717011,固态硬盘(SSD),502,U.S.,34,Logistics goods in areas under special customs supervision,61,Shaanxi,168844,PCS,1533,KG,10714255,63.45653384188955,"35.7452° N, 109.0085° E"
7966,2022-02-28,84717011,固态硬盘(SSD),502,U.S.,39,other,31,Shanghai,9,PCS,0,KG,2984,331.55555555555554,"31.2304° N, 121.4737° E"
7967,2022-02-28,84717011,固态硬盘(SSD),502,U.S.,39,other,42,Hubei,6,PCS,0,KG,10518,1753.0,"30.9756° N, 112.2707° E"
7968,2022-02-28,84717011,固态硬盘(SSD),502,U.S.,39,other,44,Guangdong,12,PCS,7,KG,610,50.833333333333336,"23.3790° N, 113.7633° E"
7969,2022-02-28,84717011,固态硬盘(SSD),601,Australia,10,General trade,42,Hubei,5,PCS,0,KG,940,188.0,"30.9756° N, 112.2707° E"
7970,2022-02-28,84717011,固态硬盘(SSD),601,Australia,10,General trade,44,Guangdong,1602,PCS,83,KG,69045,43.09925093632959,"23.3790° N, 113.7633° E"
7971,2022-02-28,84717011,固态硬盘(SSD),601,Australia,14,Processing trade with incoming materials,32,Jiangsu,60,PCS,0,KG,6780,113.0,"32.0603° N, 118.7969° E"
7972,2022-02-28,84717011,固态硬盘(SSD),601,Australia,15,Import processing trade,31,Shanghai,5207,PCS,543,KG,407718,78.3019012867294,"31.2304° N, 121.4737° E"
7973,2022-02-28,84717011,固态硬盘(SSD),601,Australia,15,Import processing trade,32,Jiangsu,93,PCS,1,KG,6921,74.41935483870968,"32.0603° N, 118.7969° E"
7974,2022-02-28,84717011,固态硬盘(SSD),601,Australia,15,Import processing trade,35,Fujian,16,PCS,2,KG,16318,1019.875,"26.0789° N, 119.3062° E"
7975,2022-02-28,84717011,固态硬盘(SSD),601,Australia,15,Import processing trade,44,Guangdong,27,PCS,5,KG,4348,161.03703703703704,"23.3790° N, 113.7633° E"
7976,2022-02-28,84717011,固态硬盘(SSD),601,Australia,15,Import processing trade,50,Chongqing,312,PCS,0,KG,17812,57.08974358974359,"29.4316° N, 106.9123° E"
7977,2022-02-28,84717011,固态硬盘(SSD),601,Australia,34,Logistics goods in areas under special customs supervision,31,Shanghai,1273,PCS,18,KG,131798,103.53338570306363,"31.2304° N, 121.4737° E"
7978,2022-02-28,84717011,固态硬盘(SSD),601,Australia,34,Logistics goods in areas under special customs supervision,32,Jiangsu,166,PCS,7,KG,53343,321.3433734939759,"32.0603° N, 118.7969° E"
7979,2022-02-28,84717011,固态硬盘(SSD),601,Australia,34,Logistics goods in areas under special customs supervision,50,Chongqing,50,PCS,0,KG,1801,36.02,"29.4316° N, 106.9123° E"
7980,2022-02-28,84717011,固态硬盘(SSD),601,Australia,34,Logistics goods in areas under special customs supervision,61,Shaanxi,15700,PCS,392,KG,1658427,105.63229299363057,"35.7452° N, 109.0085° E"
7981,2022-02-28,84717011,固态硬盘(SSD),601,Australia,39,other,31,Shanghai,1,PCS,0,KG,100,100.0,"31.2304° N, 121.4737° E"
7982,2022-02-28,84717011,固态硬盘(SSD),609,new Zealand,10,General trade,43,Hunan,8,PCS,0,KG,128,16.0,"27.6253° N, 111.8569° E"
7983,2022-02-28,84717011,固态硬盘(SSD),609,new Zealand,15,Import processing trade,31,Shanghai,72,PCS,7,KG,5286,73.41666666666667,"31.2304° N, 121.4737° E"
7984,2022-02-28,84717011,固态硬盘(SSD),609,new Zealand,15,Import processing trade,32,Jiangsu,23,PCS,0,KG,1919,83.43478260869566,"32.0603° N, 118.7969° E"
7985,2022-02-28,84717011,固态硬盘(SSD),609,new Zealand,34,Logistics goods in areas under special customs supervision,31,Shanghai,74,PCS,0,KG,4987,67.39189189189189,"31.2304° N, 121.4737° E"
7986,2022-02-28,84717011,固态硬盘(SSD),609,new Zealand,34,Logistics goods in areas under special customs supervision,32,Jiangsu,19,PCS,2,KG,4922,259.05263157894734,"32.0603° N, 118.7969° E"
7987,2022-02-28,84717011,固态硬盘(SSD),609,new Zealand,34,Logistics goods in areas under special customs supervision,61,Shaanxi,3880,PCS,71,KG,284852,73.41546391752577,"35.7452° N, 109.0085° E"
7988,2022-03-28,84717011,固态硬盘(SSD),102,Bahrain,10,General trade,44,Guangdong,3,PCS,1,KG,1979,659.6666666666666,"23.3790° N, 113.7633° E"
7989,2022-03-28,84717011,固态硬盘(SSD),103,Bangladesh,10,General trade,36,Jiangxi,3930,PCS,276,KG,42330,10.770992366412214,"27.6140° N, 115.7221° E"
7990,2022-03-28,84717011,固态硬盘(SSD),103,Bangladesh,10,General trade,43,Hunan,6100,PCS,235,KG,24400,4.0,"27.6253° N, 111.8569° E"
7991,2022-03-28,84717011,固态硬盘(SSD),103,Bangladesh,10,General trade,44,Guangdong,11538,PCS,658,KG,220201,19.084850060669094,"23.3790° N, 113.7633° E"
7992,2022-03-28,84717011,固态硬盘(SSD),103,Bangladesh,10,General trade,51,Sichuan,4700,PCS,159,KG,25850,5.5,"30.2638° N, 102.8055° E"
7993,2022-03-28,84717011,固态硬盘(SSD),103,Bangladesh,34,Logistics goods in areas under special customs supervision,31,Shanghai,14,PCS,0,KG,647,46.214285714285715,"31.2304° N, 121.4737° E"
7994,2022-03-28,84717011,固态硬盘(SSD),103,Bangladesh,34,Logistics goods in areas under special customs supervision,32,Jiangsu,18,PCS,1,KG,887,49.27777777777778,"32.0603° N, 118.7969° E"
7995,2022-03-28,84717011,固态硬盘(SSD),105,Brunei,10,General trade,44,Guangdong,57,PCS,15,KG,843,14.789473684210526,"23.3790° N, 113.7633° E"
7996,2022-03-28,84717011,固态硬盘(SSD),105,Brunei,34,Logistics goods in areas under special customs supervision,31,Shanghai,18,PCS,0,KG,770,42.77777777777778,"31.2304° N, 121.4737° E"
7997,2022-03-28,84717011,固态硬盘(SSD),105,Brunei,34,Logistics goods in areas under special customs supervision,32,Jiangsu,7,PCS,0,KG,392,56.0,"32.0603° N, 118.7969° E"
7998,2022-03-28,84717011,固态硬盘(SSD),106,Myanmar,10,General trade,44,Guangdong,2,PCS,2,KG,115,57.5,"23.3790° N, 113.7633° E"
7999,2022-03-28,84717011,固态硬盘(SSD),106,Myanmar,15,Import processing trade,32,Jiangsu,20,PCS,0,KG,779,38.95,"32.0603° N, 118.7969° E"
8000,2022-03-28,84717011,固态硬盘(SSD),106,Myanmar,34,Logistics goods in areas under special customs supervision,32,Jiangsu,1,PCS,0,KG,56,56.0,"32.0603° N, 118.7969° E"
8001,2022-03-28,84717011,固态硬盘(SSD),107,Cambodia,10,General trade,33,Zhejiang,2375,PCS,336,KG,41165,17.332631578947368,"29.1416° N, 119.7889° E"
8002,2022-03-28,84717011,固态硬盘(SSD),107,Cambodia,10,General trade,45,Guangxi Zhuang Autonomous Region,3,PCS,1,KG,66,22.0,"24.7785° N, 108.4160° E"
8003,2022-03-28,84717011,固态硬盘(SSD),107,Cambodia,15,Import processing trade,32,Jiangsu,2,PCS,0,KG,144,72.0,"32.0603° N, 118.7969° E"
8004,2022-03-28,84717011,固态硬盘(SSD),110,China Hong Kong,10,General trade,12,Tianjin,3,PCS,0,KG,1410,470.0,"39.3434° N, 117.3616° E"
8005,2022-03-28,84717011,固态硬盘(SSD),110,China Hong Kong,10,General trade,31,Shanghai,815,PCS,130,KG,144977,177.88588957055214,"31.2304° N, 121.4737° E"
8006,2022-03-28,84717011,固态硬盘(SSD),110,China Hong Kong,10,General trade,33,Zhejiang,8511,PCS,409,KG,271321,31.878862648337446,"29.1416° N, 119.7889° E"
8007,2022-03-28,84717011,固态硬盘(SSD),110,China Hong Kong,10,General trade,34,Anhui,105380,PCS,905,KG,4332310,41.11131144429683,"31.8257° N, 117.2264° E"
8008,2022-03-28,84717011,固态硬盘(SSD),110,China Hong Kong,10,General trade,35,Fujian,13378,PCS,76,KG,314705,23.524069367618477,"26.0789° N, 119.3062° E"
8009,2022-03-28,84717011,固态硬盘(SSD),110,China Hong Kong,10,General trade,37,Shandong,33,PCS,10,KG,9999,303.0,"36.0671° N, 119.3219° E"
8010,2022-03-28,84717011,固态硬盘(SSD),110,China Hong Kong,10,General trade,42,Hubei,37586,PCS,1126,KG,1394969,37.114058426009684,"30.9756° N, 112.2707° E"
8011,2022-03-28,84717011,固态硬盘(SSD),110,China Hong Kong,10,General trade,43,Hunan,2826,PCS,106,KG,101582,35.94550601556971,"27.6253° N, 111.8569° E"
8012,2022-03-28,84717011,固态硬盘(SSD),110,China Hong Kong,10,General trade,44,Guangdong,1685872,PCS,44706,KG,37642143,22.327995838355463,"23.3790° N, 113.7633° E"
8013,2022-03-28,84717011,固态硬盘(SSD),110,China Hong Kong,10,General trade,50,Chongqing,12,PCS,1,KG,409,34.083333333333336,"29.4316° N, 106.9123° E"
8014,2022-03-28,84717011,固态硬盘(SSD),110,China Hong Kong,10,General trade,51,Sichuan,4000,PCS,35,KG,61800,15.45,"30.2638° N, 102.8055° E"
8015,2022-03-28,84717011,固态硬盘(SSD),110,China Hong Kong,14,Processing trade with incoming materials,31,Shanghai,6600,PCS,66,KG,229429,34.7619696969697,"31.2304° N, 121.4737° E"
8016,2022-03-28,84717011,固态硬盘(SSD),110,China Hong Kong,14,Processing trade with incoming materials,32,Jiangsu,30,PCS,0,KG,2538,84.6,"32.0603° N, 118.7969° E"
8017,2022-03-28,84717011,固态硬盘(SSD),110,China Hong Kong,15,Import processing trade,31,Shanghai,226474,PCS,2303,KG,9128358,40.306428110953135,"31.2304° N, 121.4737° E"
8018,2022-03-28,84717011,固态硬盘(SSD),110,China Hong Kong,15,Import processing trade,32,Jiangsu,80497,PCS,496,KG,1935890,24.049219225561203,"32.0603° N, 118.7969° E"
8019,2022-03-28,84717011,固态硬盘(SSD),110,China Hong Kong,15,Import processing trade,35,Fujian,246,PCS,58,KG,92685,376.7682926829268,"26.0789° N, 119.3062° E"
8020,2022-03-28,84717011,固态硬盘(SSD),110,China Hong Kong,15,Import processing trade,44,Guangdong,426363,PCS,12345,KG,18043471,42.31950474126507,"23.3790° N, 113.7633° E"
8021,2022-03-28,84717011,固态硬盘(SSD),110,China Hong Kong,15,Import processing trade,45,Guangxi Zhuang Autonomous Region,666,PCS,128,KG,715913,1074.9444444444443,"24.7785° N, 108.4160° E"
8022,2022-03-28,84717011,固态硬盘(SSD),110,China Hong Kong,15,Import processing trade,50,Chongqing,24606,PCS,131,KG,1437194,58.40827440461676,"29.4316° N, 106.9123° E"
8023,2022-03-28,84717011,固态硬盘(SSD),110,China Hong Kong,15,Import processing trade,51,Sichuan,492,PCS,10,KG,17129,34.8150406504065,"30.2638° N, 102.8055° E"
8024,2022-03-28,84717011,固态硬盘(SSD),110,China Hong Kong,33,Inbound and outbound goods in bonded supervision places,44,Guangdong,204128,PCS,4063,KG,5151776,25.23796833359461,"23.3790° N, 113.7633° E"
8025,2022-03-28,84717011,固态硬盘(SSD),110,China Hong Kong,34,Logistics goods in areas under special customs supervision,31,Shanghai,468368,PCS,18273,KG,96252640,205.50643938099955,"31.2304° N, 121.4737° E"
8026,2022-03-28,84717011,固态硬盘(SSD),110,China Hong Kong,34,Logistics goods in areas under special customs supervision,32,Jiangsu,146422,PCS,10293,KG,43249405,295.37504609962986,"32.0603° N, 118.7969° E"
8027,2022-03-28,84717011,固态硬盘(SSD),110,China Hong Kong,34,Logistics goods in areas under special customs supervision,33,Zhejiang,746,PCS,24,KG,128750,172.58713136729222,"29.1416° N, 119.7889° E"
8028,2022-03-28,84717011,固态硬盘(SSD),110,China Hong Kong,34,Logistics goods in areas under special customs supervision,34,Anhui,600,PCS,2,KG,29820,49.7,"31.8257° N, 117.2264° E"
8029,2022-03-28,84717011,固态硬盘(SSD),110,China Hong Kong,34,Logistics goods in areas under special customs supervision,37,Shandong,57,PCS,4,KG,2561,44.92982456140351,"36.0671° N, 119.3219° E"
8030,2022-03-28,84717011,固态硬盘(SSD),110,China Hong Kong,34,Logistics goods in areas under special customs supervision,44,Guangdong,147691,PCS,3610,KG,6569018,44.47811985835291,"23.3790° N, 113.7633° E"
8031,2022-03-28,84717011,固态硬盘(SSD),110,China Hong Kong,34,Logistics goods in areas under special customs supervision,50,Chongqing,5831,PCS,22,KG,181616,31.14663008060367,"29.4316° N, 106.9123° E"
8032,2022-03-28,84717011,固态硬盘(SSD),110,China Hong Kong,34,Logistics goods in areas under special customs supervision,51,Sichuan,179,PCS,3,KG,8762,48.94972067039106,"30.2638° N, 102.8055° E"
8033,2022-03-28,84717011,固态硬盘(SSD),110,China Hong Kong,34,Logistics goods in areas under special customs supervision,61,Shaanxi,84623,PCS,662,KG,5922707,69.98932914219539,"35.7452° N, 109.0085° E"
8034,2022-03-28,84717011,固态硬盘(SSD),110,China Hong Kong,39,other,31,Shanghai,20,PCS,0,KG,1093,54.65,"31.2304° N, 121.4737° E"
8035,2022-03-28,84717011,固态硬盘(SSD),110,China Hong Kong,39,other,32,Jiangsu,1,PCS,0,KG,50,50.0,"32.0603° N, 118.7969° E"
8036,2022-03-28,84717011,固态硬盘(SSD),110,China Hong Kong,39,other,44,Guangdong,8,PCS,3,KG,3543,442.875,"23.3790° N, 113.7633° E"
8037,2022-03-28,84717011,固态硬盘(SSD),111,India,10,General trade,13,Hebei,16000,PCS,515,KG,148960,9.31,"38.0428° N, 114.5149° E"
8038,2022-03-28,84717011,固态硬盘(SSD),111,India,10,General trade,21,Liaoning,464,PCS,13,KG,23433,50.502155172413794,"41.8357° N, 123.4294° E"
8039,2022-03-28,84717011,固态硬盘(SSD),111,India,10,General trade,31,Shanghai,4720,PCS,25,KG,200365,42.45021186440678,"31.2304° N, 121.4737° E"
8040,2022-03-28,84717011,固态硬盘(SSD),111,India,10,General trade,32,Jiangsu,24901,PCS,313,KG,32233,1.2944460061844907,"32.0603° N, 118.7969° E"
8041,2022-03-28,84717011,固态硬盘(SSD),111,India,10,General trade,33,Zhejiang,42557,PCS,2312,KG,539561,12.678548769885095,"29.1416° N, 119.7889° E"
8042,2022-03-28,84717011,固态硬盘(SSD),111,India,10,General trade,37,Shandong,1100,PCS,42,KG,9570,8.7,"36.0671° N, 119.3219° E"
8043,2022-03-28,84717011,固态硬盘(SSD),111,India,10,General trade,42,Hubei,2501,PCS,85,KG,28330,11.327469012395042,"30.9756° N, 112.2707° E"
8044,2022-03-28,84717011,固态硬盘(SSD),111,India,10,General trade,44,Guangdong,145386,PCS,4216,KG,2540610,17.474928810201806,"23.3790° N, 113.7633° E"
8045,2022-03-28,84717011,固态硬盘(SSD),111,India,10,General trade,51,Sichuan,18000,PCS,640,KG,90000,5.0,"30.2638° N, 102.8055° E"
8046,2022-03-28,84717011,固态硬盘(SSD),111,India,14,Processing trade with incoming materials,31,Shanghai,569,PCS,2,KG,56995,100.16695957820738,"31.2304° N, 121.4737° E"
8047,2022-03-28,84717011,固态硬盘(SSD),111,India,15,Import processing trade,31,Shanghai,8816,PCS,808,KG,689714,78.23434664246824,"31.2304° N, 121.4737° E"
8048,2022-03-28,84717011,固态硬盘(SSD),111,India,15,Import processing trade,32,Jiangsu,53,PCS,0,KG,2897,54.660377358490564,"32.0603° N, 118.7969° E"
8049,2022-03-28,84717011,固态硬盘(SSD),111,India,15,Import processing trade,34,Anhui,4000,PCS,30,KG,220000,55.0,"31.8257° N, 117.2264° E"
8050,2022-03-28,84717011,固态硬盘(SSD),111,India,15,Import processing trade,44,Guangdong,2087,PCS,101,KG,107315,51.420699568758984,"23.3790° N, 113.7633° E"
8051,2022-03-28,84717011,固态硬盘(SSD),111,India,15,Import processing trade,50,Chongqing,277,PCS,0,KG,14958,54.0,"29.4316° N, 106.9123° E"
8052,2022-03-28,84717011,固态硬盘(SSD),111,India,33,Inbound and outbound goods in bonded supervision places,44,Guangdong,49,PCS,6,KG,17451,356.14285714285717,"23.3790° N, 113.7633° E"
8053,2022-03-28,84717011,固态硬盘(SSD),111,India,34,Logistics goods in areas under special customs supervision,31,Shanghai,3012,PCS,45,KG,362244,120.26693227091633,"31.2304° N, 121.4737° E"
8054,2022-03-28,84717011,固态硬盘(SSD),111,India,34,Logistics goods in areas under special customs supervision,32,Jiangsu,1137,PCS,28,KG,74272,65.32277924362357,"32.0603° N, 118.7969° E"
8055,2022-03-28,84717011,固态硬盘(SSD),111,India,34,Logistics goods in areas under special customs supervision,44,Guangdong,129,PCS,1,KG,4902,38.0,"23.3790° N, 113.7633° E"
8056,2022-03-28,84717011,固态硬盘(SSD),111,India,34,Logistics goods in areas under special customs supervision,50,Chongqing,7188,PCS,51,KG,353562,49.18781302170284,"29.4316° N, 106.9123° E"
8057,2022-03-28,84717011,固态硬盘(SSD),111,India,34,Logistics goods in areas under special customs supervision,51,Sichuan,100,PCS,1,KG,5780,57.8,"30.2638° N, 102.8055° E"
8058,2022-03-28,84717011,固态硬盘(SSD),111,India,39,other,31,Shanghai,1,PCS,0,KG,65,65.0,"31.2304° N, 121.4737° E"
8059,2022-03-28,84717011,固态硬盘(SSD),112,Indonesia,10,General trade,33,Zhejiang,61796,PCS,1217,KG,94440,1.5282542559388956,"29.1416° N, 119.7889° E"
8060,2022-03-28,84717011,固态硬盘(SSD),112,Indonesia,10,General trade,37,Shandong,2,PCS,2,KG,1389,694.5,"36.0671° N, 119.3219° E"
8061,2022-03-28,84717011,固态硬盘(SSD),112,Indonesia,10,General trade,44,Guangdong,51336,PCS,1751,KG,1099947,21.426425899953248,"23.3790° N, 113.7633° E"
8062,2022-03-28,84717011,固态硬盘(SSD),112,Indonesia,10,General trade,51,Sichuan,48735,PCS,1123,KG,114192,2.3431209602954755,"30.2638° N, 102.8055° E"
8063,2022-03-28,84717011,固态硬盘(SSD),112,Indonesia,15,Import processing trade,31,Shanghai,4310,PCS,425,KG,301543,69.96357308584687,"31.2304° N, 121.4737° E"
8064,2022-03-28,84717011,固态硬盘(SSD),112,Indonesia,15,Import processing trade,32,Jiangsu,582,PCS,23,KG,17964,30.8659793814433,"32.0603° N, 118.7969° E"
8065,2022-03-28,84717011,固态硬盘(SSD),112,Indonesia,15,Import processing trade,35,Fujian,16,PCS,2,KG,8019,501.1875,"26.0789° N, 119.3062° E"
8066,2022-03-28,84717011,固态硬盘(SSD),112,Indonesia,15,Import processing trade,44,Guangdong,21001,PCS,149,KG,462739,22.034141231369937,"23.3790° N, 113.7633° E"
8067,2022-03-28,84717011,固态硬盘(SSD),112,Indonesia,33,Inbound and outbound goods in bonded supervision places,11,Beijing,1,PCS,0,KG,190,190.0,"39.9042° N, 116.4074° E"
8068,2022-03-28,84717011,固态硬盘(SSD),112,Indonesia,34,Logistics goods in areas under special customs supervision,31,Shanghai,356,PCS,3,KG,29472,82.78651685393258,"31.2304° N, 121.4737° E"
8069,2022-03-28,84717011,固态硬盘(SSD),112,Indonesia,34,Logistics goods in areas under special customs supervision,32,Jiangsu,134,PCS,7,KG,9053,67.55970149253731,"32.0603° N, 118.7969° E"
8070,2022-03-28,84717011,固态硬盘(SSD),112,Indonesia,34,Logistics goods in areas under special customs supervision,50,Chongqing,1848,PCS,14,KG,94138,50.94047619047619,"29.4316° N, 106.9123° E"
8071,2022-03-28,84717011,固态硬盘(SSD),112,Indonesia,39,other,31,Shanghai,2,PCS,0,KG,888,444.0,"31.2304° N, 121.4737° E"
8072,2022-03-28,84717011,固态硬盘(SSD),112,Indonesia,39,other,51,Sichuan,250,PCS,150,KG,5500,22.0,"30.2638° N, 102.8055° E"
8073,2022-03-28,84717011,固态硬盘(SSD),114,Iraq,10,General trade,44,Guangdong,2,PCS,1,KG,4279,2139.5,"23.3790° N, 113.7633° E"
8074,2022-03-28,84717011,固态硬盘(SSD),114,Iraq,15,Import processing trade,32,Jiangsu,1,PCS,0,KG,56,56.0,"32.0603° N, 118.7969° E"
8075,2022-03-28,84717011,固态硬盘(SSD),115,Israel,10,General trade,31,Shanghai,2,PCS,1,KG,454,227.0,"31.2304° N, 121.4737° E"
8076,2022-03-28,84717011,固态硬盘(SSD),115,Israel,10,General trade,33,Zhejiang,875,PCS,71,KG,23205,26.52,"29.1416° N, 119.7889° E"
8077,2022-03-28,84717011,固态硬盘(SSD),115,Israel,10,General trade,44,Guangdong,1170,PCS,58,KG,53485,45.71367521367522,"23.3790° N, 113.7633° E"
8078,2022-03-28,84717011,固态硬盘(SSD),115,Israel,15,Import processing trade,31,Shanghai,13816,PCS,777,KG,460121,33.30348870874349,"31.2304° N, 121.4737° E"
8079,2022-03-28,84717011,固态硬盘(SSD),115,Israel,15,Import processing trade,32,Jiangsu,1,PCS,0,KG,111,111.0,"32.0603° N, 118.7969° E"
8080,2022-03-28,84717011,固态硬盘(SSD),116,Japan,10,General trade,13,Hebei,720,PCS,480,KG,64800,90.0,"38.0428° N, 114.5149° E"
8081,2022-03-28,84717011,固态硬盘(SSD),116,Japan,10,General trade,31,Shanghai,3,PCS,1,KG,836,278.6666666666667,"31.2304° N, 121.4737° E"
8082,2022-03-28,84717011,固态硬盘(SSD),116,Japan,10,General trade,32,Jiangsu,243,PCS,10,KG,24923,102.56378600823045,"32.0603° N, 118.7969° E"
8083,2022-03-28,84717011,固态硬盘(SSD),116,Japan,10,General trade,33,Zhejiang,45032,PCS,1675,KG,1210513,26.88117338781311,"29.1416° N, 119.7889° E"
8084,2022-03-28,84717011,固态硬盘(SSD),116,Japan,10,General trade,35,Fujian,1000,PCS,61,KG,5900,5.9,"26.0789° N, 119.3062° E"
8085,2022-03-28,84717011,固态硬盘(SSD),116,Japan,10,General trade,36,Jiangxi,624,PCS,19,KG,8184,13.115384615384615,"27.6140° N, 115.7221° E"
8086,2022-03-28,84717011,固态硬盘(SSD),116,Japan,10,General trade,37,Shandong,182,PCS,68,KG,5544,30.46153846153846,"36.0671° N, 119.3219° E"
8087,2022-03-28,84717011,固态硬盘(SSD),116,Japan,10,General trade,41,Henan,56,PCS,29,KG,36397,649.9464285714286,"34.7874° N, 113.6652° E"
8088,2022-03-28,84717011,固态硬盘(SSD),116,Japan,10,General trade,42,Hubei,4,PCS,0,KG,576,144.0,"30.9756° N, 112.2707° E"
8089,2022-03-28,84717011,固态硬盘(SSD),116,Japan,10,General trade,43,Hunan,112,PCS,53,KG,2113,18.866071428571427,"27.6253° N, 111.8569° E"
8090,2022-03-28,84717011,固态硬盘(SSD),116,Japan,10,General trade,44,Guangdong,11656,PCS,924,KG,270981,23.248198352779685,"23.3790° N, 113.7633° E"
8091,2022-03-28,84717011,固态硬盘(SSD),116,Japan,10,General trade,51,Sichuan,200,PCS,16,KG,4596,22.98,"30.2638° N, 102.8055° E"
8092,2022-03-28,84717011,固态硬盘(SSD),116,Japan,14,Processing trade with incoming materials,31,Shanghai,266,PCS,9,KG,16280,61.203007518796994,"31.2304° N, 121.4737° E"
8093,2022-03-28,84717011,固态硬盘(SSD),116,Japan,15,Import processing trade,31,Shanghai,45566,PCS,3151,KG,3200482,70.23837949348199,"31.2304° N, 121.4737° E"
8094,2022-03-28,84717011,固态硬盘(SSD),116,Japan,15,Import processing trade,32,Jiangsu,15139,PCS,516,KG,807624,53.347248827531544,"32.0603° N, 118.7969° E"
8095,2022-03-28,84717011,固态硬盘(SSD),116,Japan,15,Import processing trade,34,Anhui,265,PCS,10,KG,26935,101.64150943396227,"31.8257° N, 117.2264° E"
8096,2022-03-28,84717011,固态硬盘(SSD),116,Japan,15,Import processing trade,35,Fujian,383,PCS,61,KG,107569,280.85900783289816,"26.0789° N, 119.3062° E"
8097,2022-03-28,84717011,固态硬盘(SSD),116,Japan,15,Import processing trade,44,Guangdong,1261,PCS,94,KG,289966,229.949246629659,"23.3790° N, 113.7633° E"
8098,2022-03-28,84717011,固态硬盘(SSD),116,Japan,15,Import processing trade,50,Chongqing,20260,PCS,108,KG,619462,30.575616979269498,"29.4316° N, 106.9123° E"
